CustomerID,CountryRegionName,Education,Occupation,Gender,MaritalStatus,NumberCarsOwned,TotalChildren,BikeBuyer,AgeRange,log_YearlyIncome
24974,United States,Bachelors ,Management,M,M,0,2,1,Between 45 and 55,11.422584916068788
24975,Canada,Partial College,Professional,F,S,2,2,1,Between 45 and 55,11.292478275203761
24976,Canada,Partial College,Professional,F,M,2,2,0,Between 45 and 55,11.155593162161347
24977,Canada,Partial College,Professional,F,M,2,2,0,Between 45 and 55,11.287404088870055
24978,United States,Partial College,Professional,F,M,2,2,0,Between 45 and 55,11.271121383918063
24979,United States,Partial College,Professional,F,M,2,2,0,Between 45 and 55,11.07274468077357
24980,United States,Partial College,Professional,F,M,1,2,1,Between 45 and 55,11.383522680758052
24981,United States,Partial College,Professional,M,M,2,2,0,Between 45 and 55,11.635859655065206
24982,United States,Partial College,Professional,M,M,1,2,1,Between 45 and 55,11.387962968552026
24983,United States,Partial College,Professional,F,S,1,4,1,Between 45 and 55,11.48253841983021
24984,United States,Partial College,Professional,M,M,1,4,0,Between 45 and 55,11.66902282022335
24985,United States,Bachelors ,Management,F,M,1,3,0,Between 45 and 55,11.484968279455602
24986,Canada,High School,Professional,F,M,2,2,0,Between 45 and 55,11.27830379132357
24987,United States,Partial College,Professional,M,M,2,2,0,Between 45 and 55,11.52748890144728
24988,United States,Partial College,Professional,F,M,2,4,0,Between 45 and 55,11.217950195024306
24989,United States,High School,Professional,F,M,2,2,0,Between 25 and 45,11.112209063884269
24990,United States,High School,Professional,M,M,2,2,1,Between 25 and 45,11.41402183645577
24991,United States,Partial High School,Skilled Manual,M,S,2,2,1,Between 25 and 45,11.358689781530265
24992,United States,Partial High School,Skilled Manual,F,M,2,2,0,Between 25 and 45,11.363729158608102
24993,United States,Partial High School,Skilled Manual,M,M,2,2,0,Between 25 and 45,11.381369263228375
24994,United States,High School,Professional,F,M,2,3,0,Between 25 and 45,11.109099013530573
24995,Canada,High School,Professional,F,S,2,3,0,Between 25 and 45,11.156393367971244
24996,United States,Partial High School,Skilled Manual,M,M,3,3,0,Between 25 and 45,11.445417205187468
24997,United States,Partial High School,Skilled Manual,M,S,3,3,0,Between 25 and 45,11.335698906600179
24998,United States,Graduate Degree,Management,F,S,3,1,1,Between 25 and 45,11.927792899018815
24999,United States,Graduate Degree,Management,M,S,0,1,1,Between 25 and 45,12.123413601565122
25001,Australia,High School,Skilled Manual,M,M,2,4,0,Between 45 and 55,9.537195079502435
25003,United States,Partial College,Skilled Manual,M,S,1,0,0,Under 25,11.215017957160839
25004,United States,Partial College,Skilled Manual,M,S,1,0,0,Under 25,11.07604708615632
25005,United States,Partial College,Skilled Manual,F,S,1,0,1,Under 25,10.983273736954189
25006,United States,Partial College,Skilled Manual,F,S,1,0,0,Under 25,10.687663031443638
25007,United States,Partial College,Skilled Manual,F,S,1,0,0,Under 25,10.816211932530674
25009,Australia,Partial High School,Clerical,F,M,2,2,0,Between 45 and 55,9.626547576616248
25012,Australia,Partial High School,Clerical,M,M,2,2,0,Between 45 and 55,9.430118265814091
25013,Australia,Partial High School,Clerical,M,S,2,2,1,Between 45 and 55,9.597573618489543
25015,United States,Partial College,Skilled Manual,F,M,2,0,0,Under 25,11.223241389847775
25016,Canada,Bachelors ,Professional,M,S,2,0,0,Under 25,10.943817266320206
25017,Australia,Partial High School,Clerical,F,M,2,2,0,Between 45 and 55,9.84161214881804
25018,United States,Partial College,Skilled Manual,M,S,2,0,0,Under 25,11.338619695739318
25019,Australia,Partial High School,Clerical,F,M,3,2,0,Between 45 and 55,10.388872283820167
25020,Australia,Partial High School,Clerical,M,S,2,2,0,Between 45 and 55,9.516353401112687
25021,Australia,Partial High School,Clerical,M,M,2,2,0,Between 45 and 55,9.988517801720704
25022,Australia,Partial High School,Clerical,F,M,2,2,0,Between 45 and 55,10.05113139444869
25023,United States,Bachelors ,Professional,F,S,2,0,0,Under 25,10.654384638636976
25024,United States,Bachelors ,Professional,M,S,2,0,0,Under 25,11.123343548489602
25025,United States,Partial College,Skilled Manual,M,S,2,0,1,Under 25,11.425524921355999
25026,Australia,Partial High School,Clerical,M,M,3,2,0,Between 25 and 45,9.215825302206753
25027,Australia,Partial College,Skilled Manual,F,M,2,2,0,Between 25 and 45,10.793064630891859
25028,Australia,Partial College,Skilled Manual,F,M,2,2,0,Between 25 and 45,10.55134966888039
25029,Australia,Partial College,Skilled Manual,M,S,2,2,0,Between 25 and 45,10.80766521652648
25031,Australia,Partial High School,Clerical,F,S,2,3,0,Between 25 and 45,10.657659274933835
25032,Australia,Partial High School,Clerical,F,S,2,3,0,Between 25 and 45,10.685423695910133
25035,Australia,Partial College,Skilled Manual,F,S,2,2,0,Between 25 and 45,11.506202919209402
25036,Australia,Partial College,Skilled Manual,F,S,2,2,0,Between 25 and 45,11.550654681780236
25037,Australia,Partial College,Skilled Manual,M,M,2,2,0,Between 25 and 45,11.627592539948354
25038,United States,Partial College,Skilled Manual,F,S,2,0,0,Under 25,10.583422839123843
25039,United States,High School,Skilled Manual,F,S,2,0,0,Under 25,10.638999536873841
25040,United States,High School,Skilled Manual,M,S,2,0,0,Under 25,10.76519537463999
25041,United States,High School,Skilled Manual,M,S,2,0,0,Under 25,11.164119479410191
25044,United States,Partial College,Skilled Manual,F,S,2,0,0,Under 25,11.187679971963481
25045,United States,High School,Skilled Manual,F,M,2,0,0,Under 25,10.607994960666709
25046,Canada,Partial College,Skilled Manual,M,M,2,0,0,Under 25,11.207568100838438
25047,United States,Partial College,Professional,M,M,2,0,0,Under 25,11.384876161057711
25048,Canada,Partial College,Professional,F,S,2,0,0,Under 25,11.32996370328885
25049,United States,Partial College,Professional,F,M,2,0,0,Under 25,11.346646534342986
25051,Australia,High School,Skilled Manual,F,S,2,2,0,Between 25 and 45,11.448482939224952
25052,Australia,High School,Skilled Manual,F,S,2,2,1,Between 25 and 45,11.541707266395681
25053,Australia,High School,Skilled Manual,M,M,2,2,0,Between 25 and 45,11.387169479653243
25054,Australia,Bachelors ,Management,F,S,4,1,0,Between 25 and 45,11.57722333215296
25055,Australia,Bachelors ,Management,M,M,1,1,0,Between 25 and 45,11.765581215498331
25056,Australia,Bachelors ,Management,M,M,1,1,0,Between 25 and 45,11.776519741892919
25057,Australia,Bachelors ,Management,M,S,3,1,1,Between 25 and 45,11.703264793357766
25058,Australia,Bachelors ,Management,M,M,3,1,1,Between 25 and 45,11.790087394256636
25059,United States,Partial College,Professional,M,S,2,0,0,Under 25,11.59019201498932
25060,United States,Bachelors ,Management,M,S,1,0,0,Under 25,11.72067919820815
25061,Canada,High School,Professional,F,S,2,0,0,Under 25,10.807908111839795
25062,Canada,High School,Professional,F,S,2,0,0,Under 25,10.829074936315378
25063,United States,Partial High School,Skilled Manual,M,M,2,0,0,Under 25,10.970935918111852
25064,United States,Bachelors ,Management,M,S,2,0,1,Between 25 and 45,12.035497824888745
25065,United States,Partial High School,Skilled Manual,M,M,2,2,0,Between 25 and 45,11.267804673602521
25067,United States,Bachelors ,Professional,F,S,1,0,0,Between 25 and 45,10.974780030549274
25068,United States,Bachelors ,Skilled Manual,M,S,2,4,1,Between 25 and 45,11.50661559957419
25069,United States,Bachelors ,Skilled Manual,F,M,3,4,1,Between 25 and 45,11.289306800807783
25070,Canada,Bachelors ,Skilled Manual,F,M,3,4,1,Between 25 and 45,11.467258418786773
25071,United States,Bachelors ,Skilled Manual,F,M,3,5,0,Between 25 and 45,11.274185926031462
25072,United States,Bachelors ,Skilled Manual,F,S,2,4,1,Between 25 and 45,11.186765869797396
25073,United States,Bachelors ,Skilled Manual,F,M,2,4,0,Between 25 and 45,11.181138236539274
25075,United States,Bachelors ,Professional,F,M,2,4,1,Between 25 and 45,11.398726000645198
25076,United States,Graduate Degree,Professional,F,M,0,3,0,Between 25 and 45,11.435017976093702
25077,United States,Graduate Degree,Professional,M,M,0,3,1,Between 25 and 45,11.67584331488867
25079,United States,Bachelors ,Professional,F,S,1,1,1,Between 25 and 45,11.349806355400421
25080,United States,Bachelors ,Professional,F,S,1,1,1,Between 25 and 45,11.431596096570342
25081,United States,Bachelors ,Professional,F,S,2,0,0,Between 25 and 45,10.94639331404302
25082,United States,High School,Skilled Manual,M,M,2,4,1,Between 25 and 45,10.672553564653757
25083,United States,High School,Skilled Manual,M,M,3,4,0,Between 25 and 45,10.804055323945047
25084,United States,Partial College,Skilled Manual,M,M,1,1,0,Between 25 and 45,11.34438846314689
25085,United States,Partial College,Skilled Manual,M,M,1,1,1,Between 25 and 45,11.349512017863786
25086,United States,Partial College,Skilled Manual,F,M,1,1,1,Between 25 and 45,11.0506995110403
25087,United States,Partial College,Skilled Manual,M,M,1,1,1,Between 25 and 45,11.371361900648441
25089,United States,Bachelors ,Professional,F,S,1,0,1,Between 25 and 45,10.90788073263183
25090,Canada,Bachelors ,Professional,M,M,1,0,0,Between 25 and 45,11.146806062203495
25091,United States,Bachelors ,Professional,M,S,1,0,1,Between 25 and 45,11.271325130305453
25092,United States,Partial College,Skilled Manual,F,M,1,1,0,Between 25 and 45,11.126851134653997
25093,Canada,Partial College,Skilled Manual,F,S,1,0,0,Between 25 and 45,10.787048459787364
25094,Canada,Partial College,Skilled Manual,M,S,1,0,0,Between 25 and 45,10.948927589699391
25095,Canada,Partial College,Skilled Manual,M,S,1,0,0,Between 25 and 45,11.274655585410118
25096,United States,Partial College,Skilled Manual,F,S,1,0,1,Between 25 and 45,10.824785726220822
25097,United States,Partial College,Skilled Manual,M,M,1,1,1,Between 25 and 45,11.350959323833282
25098,United States,Partial College,Skilled Manual,M,M,1,1,0,Between 25 and 45,11.280779008853019
25099,United States,Partial College,Skilled Manual,F,M,1,1,1,Between 25 and 45,11.060227229880846
25100,Canada,Partial College,Skilled Manual,F,M,1,1,0,Between 25 and 45,11.280791621817887
25101,Canada,Bachelors ,Professional,M,M,1,5,1,Between 25 and 45,11.677549676805148
25102,United States,Bachelors ,Professional,F,M,0,4,0,Between 25 and 45,11.315364374116752
25103,United States,Bachelors ,Professional,F,M,0,4,1,Between 25 and 45,11.320444475462835
25104,Canada,Graduate Degree,Professional,F,S,1,2,1,Between 25 and 45,11.502460901922346
25105,United States,Graduate Degree,Professional,M,S,0,4,1,Between 25 and 45,11.961820364339035
25106,Australia,Graduate Degree,Management,M,M,0,1,0,Between 25 and 45,11.85934803244461
25107,Australia,Bachelors ,Professional,M,S,0,2,0,Between 25 and 45,11.847152325477335
25108,Australia,Bachelors ,Professional,M,M,1,2,0,Between 25 and 45,11.64357646323901
25109,Australia,Graduate Degree,Management,M,M,1,4,1,Between 25 and 45,11.866233748060829
25110,Australia,Graduate Degree,Management,F,M,1,4,1,Between 25 and 45,11.720744188662701
25111,Australia,Bachelors ,Professional,M,M,0,2,1,Between 25 and 45,11.766342126454116
25112,Australia,Bachelors ,Professional,F,M,1,2,0,Between 25 and 45,11.296819591007669
25113,Australia,Bachelors ,Professional,M,M,1,2,1,Between 25 and 45,11.483754087669949
25115,Australia,Bachelors ,Professional,M,M,3,5,1,Between 25 and 45,11.51827115129498
25116,Australia,Bachelors ,Professional,M,M,3,5,1,Between 25 and 45,11.541221334125076
25117,Australia,Bachelors ,Professional,F,M,3,5,0,Between 25 and 45,11.289606898341733
25119,Australia,Graduate Degree,Management,F,M,1,1,1,Between 25 and 45,11.921512361887816
25120,Australia,Graduate Degree,Management,F,S,1,1,1,Between 25 and 45,11.912520041846646
25121,Australia,Graduate Degree,Management,M,M,1,1,0,Between 25 and 45,12.040708495758688
25122,Australia,Graduate Degree,Management,F,S,2,5,1,Between 25 and 45,11.766349887868245
25123,Australia,Graduate Degree,Management,F,M,3,5,1,Between 25 and 45,11.60341495297969
25126,Australia,Bachelors ,Professional,M,M,0,0,1,Between 25 and 45,11.747064345491038
25127,Australia,Bachelors ,Professional,F,S,0,2,0,Between 25 and 45,11.674797685396763
25128,Australia,Bachelors ,Professional,M,M,1,3,1,Between 25 and 45,11.483455458786198
25130,Australia,Bachelors ,Professional,M,M,4,5,1,Between 25 and 45,11.485831721972112
25131,Australia,Bachelors ,Professional,M,M,4,5,1,Between 25 and 45,11.57321120584359
25132,Australia,Bachelors ,Professional,F,M,4,5,1,Between 25 and 45,11.166313999655774
25133,Australia,Bachelors ,Professional,F,S,1,0,0,Between 25 and 45,11.426550249223483
25134,Australia,Bachelors ,Professional,M,M,4,5,1,Between 25 and 45,11.873260701855969
25136,Australia,Bachelors ,Professional,M,S,4,5,1,Between 25 and 45,11.747831565463736
25137,Australia,Bachelors ,Professional,F,M,4,5,1,Between 25 and 45,11.61037880111894
25138,Australia,Bachelors ,Professional,M,M,4,5,1,Between 25 and 45,11.848868990419748
25139,Australia,Bachelors ,Professional,M,M,2,3,1,Between 25 and 45,11.604017670706877
25140,Australia,Bachelors ,Professional,F,M,2,3,1,Between 25 and 45,11.372651391478314
25141,United Kingdom,Partial High School,Manual,M,S,2,0,0,Under 25,10.19159453470099
25142,France,Partial College,Clerical,F,S,1,0,0,Under 25,10.583676131931682
25143,France,Partial College,Clerical,F,S,1,0,1,Under 25,10.89228497519703
25144,Germany,Partial College,Clerical,M,S,1,0,0,Under 25,10.853174375028711
25145,Germany,Partial College,Clerical,M,S,1,0,0,Under 25,10.649725161670181
25146,United States,Partial High School,Skilled Manual,M,M,3,3,0,Between 25 and 45,11.388268860370673
25147,Canada,High School,Professional,F,M,2,2,0,Between 25 and 45,11.280766395729064
25148,United States,High School,Professional,M,M,2,2,0,Between 25 and 45,11.465854821577215
25149,United States,High School,Professional,F,M,2,2,0,Between 25 and 45,11.253195727087975
25150,United States,Bachelors ,Management,M,S,1,2,0,Between 25 and 45,11.802732777498642
25151,United States,Partial High School,Skilled Manual,F,S,2,2,1,Between 25 and 45,11.414893584697133
25153,United States,Bachelors ,Management,M,S,4,4,1,Between 25 and 45,11.72019976311976
25154,United States,Bachelors ,Management,M,M,3,2,1,Between 25 and 45,11.981277731466733
25156,United States,Graduate Degree,Management,F,S,4,1,1,Between 25 and 45,11.943427841715199
25157,Canada,Bachelors ,Management,F,S,1,4,1,Between 25 and 45,11.647229059370202
25158,United States,Partial College,Professional,F,M,3,5,1,Between 25 and 45,11.57705452729098
25159,United States,Partial College,Professional,F,S,0,5,1,Between 25 and 45,11.57573123576262
25160,United States,Partial College,Professional,F,S,1,5,1,Between 25 and 45,11.533805942549584
25161,United States,Bachelors ,Management,F,M,3,3,1,Between 25 and 45,11.890272266158439
25163,United States,Partial College,Professional,F,M,0,3,0,Between 25 and 45,11.302216779257382
25164,United States,Partial College,Professional,M,M,1,3,0,Between 25 and 45,11.557745855241697
25165,United States,Partial College,Professional,F,M,0,4,1,Between 25 and 45,11.332410275711641
25166,United States,Partial College,Professional,M,S,0,4,1,Between 25 and 45,11.377357714661773
25167,United States,Partial College,Professional,M,M,1,3,1,Between 25 and 45,11.73757987436335
25168,United States,Partial High School,Skilled Manual,M,M,2,2,0,Between 25 and 45,11.56153466038485
25169,United States,Graduate Degree,Management,M,S,3,2,0,Over 55,12.073398028625633
25170,United States,Partial College,Professional,M,M,1,0,0,Between 25 and 45,11.746146071780966
25171,United States,Partial College,Professional,M,M,1,0,1,Between 25 and 45,11.797969059698966
25172,United States,Bachelors ,Management,M,M,4,3,1,Between 25 and 45,12.060422401080961
25175,United States,Partial College,Professional,M,S,3,2,1,Between 25 and 45,11.834001210149008
25176,United States,Bachelors ,Management,M,S,4,2,1,Between 25 and 45,12.042158625699201
25177,Canada,Partial College,Professional,M,M,3,5,1,Between 25 and 45,11.484320207959893
25178,United States,Partial College,Professional,F,M,3,5,1,Between 25 and 45,11.58930300256794
25179,United States,Partial College,Professional,M,M,3,5,1,Between 25 and 45,11.694338275646144
25180,United States,High School,Professional,F,S,1,4,1,Between 25 and 45,11.645321212994457
25181,United States,High School,Professional,M,M,1,4,1,Between 25 and 45,11.637891529682063
25182,United States,High School,Professional,F,M,2,4,1,Between 25 and 45,11.441139410462773
25183,United States,High School,Professional,M,M,2,4,1,Between 25 and 45,11.728020715424842
25184,United States,Partial College,Professional,M,S,4,3,1,Between 25 and 45,12.024670665795602
25185,United States,Bachelors ,Management,F,S,3,3,1,Between 25 and 45,11.98249775120094
25186,United States,Partial College,Professional,F,M,1,3,0,Between 25 and 45,11.601906567442962
25187,United States,Graduate Degree,Management,F,M,2,2,0,Over 55,11.087757524586195
25188,Canada,Partial College,Professional,M,M,2,3,0,Over 55,10.98967294619611
25189,United States,Graduate Degree,Management,M,M,2,2,0,Over 55,11.342421800980198
25190,United States,Graduate Degree,Management,F,M,2,2,0,Over 55,11.361439564795115
25191,United States,Graduate Degree,Management,M,S,4,3,0,Over 55,12.188473688368417
25192,United States,High School,Professional,F,S,3,4,1,Between 25 and 45,11.597652568325561
25193,United States,High School,Professional,F,S,4,4,0,Between 25 and 45,11.579302919233356
25194,United States,Partial High School,Skilled Manual,F,S,2,3,0,Between 25 and 45,10.89457030826157
25195,United States,Partial High School,Skilled Manual,F,S,2,3,0,Between 25 and 45,11.193752725427077
25196,Canada,High School,Professional,M,M,2,2,0,Between 25 and 45,11.427062519190052
25198,United States,Partial High School,Skilled Manual,F,M,2,2,0,Between 25 and 45,11.243921204440399
25199,United States,Graduate Degree,Management,M,M,2,3,0,Between 25 and 45,11.557219823849403
25200,United States,Partial College,Professional,M,M,2,3,0,Between 25 and 45,11.083587658050506
25201,United States,Partial College,Professional,M,M,2,3,0,Between 45 and 55,11.250508199098189
25202,United States,Partial College,Professional,M,S,2,3,1,Between 45 and 55,11.238488619268468
25203,United States,Partial College,Professional,F,S,2,3,0,Between 45 and 55,11.054233615622806
25204,United States,Partial College,Professional,F,S,2,4,1,Between 45 and 55,10.831963739274084
25205,United States,High School,Professional,M,S,2,4,0,Between 45 and 55,10.859518093579142
25206,United States,High School,Professional,M,S,2,4,0,Between 45 and 55,10.931122859815252
25207,United States,High School,Professional,F,S,2,4,0,Between 45 and 55,10.7856422224806
25208,United States,High School,Professional,M,S,2,4,0,Between 45 and 55,10.735461455680806
25209,Canada,High School,Professional,F,S,2,4,0,Between 45 and 55,10.98252618769156
25210,Australia,Bachelors ,Professional,F,M,2,4,1,Between 25 and 45,11.275809756089135
25211,Australia,Bachelors ,Professional,F,M,3,4,0,Between 25 and 45,11.239869244713768
25212,Australia,Bachelors ,Professional,M,M,1,5,1,Between 25 and 45,11.43433669980983
25213,Australia,Bachelors ,Professional,F,S,1,0,1,Between 25 and 45,11.256225130127175
25214,Australia,Bachelors ,Professional,M,S,1,0,1,Between 25 and 45,11.720541079466438
25215,Australia,Bachelors ,Professional,F,S,1,0,1,Between 25 and 45,11.45213457933273
25216,Australia,Bachelors ,Professional,F,S,1,0,1,Between 25 and 45,11.553049616054382
25217,Australia,Bachelors ,Professional,M,M,4,5,1,Between 25 and 45,11.831357377668924
25218,Australia,Bachelors ,Professional,F,M,0,2,0,Between 25 and 45,11.578657024154808
25219,Australia,Bachelors ,Professional,F,M,0,4,1,Between 25 and 45,11.654694088265988
25220,Australia,Partial College,Skilled Manual,F,M,1,1,0,Between 25 and 45,11.249454588433396
25223,Australia,Graduate Degree,Management,M,S,3,0,1,Between 25 and 45,12.086754056514954
25224,Australia,Bachelors ,Professional,M,S,1,0,1,Between 25 and 45,11.560572118437582
25225,Australia,Bachelors ,Professional,F,S,1,0,0,Between 25 and 45,11.298642542088215
25226,Australia,Bachelors ,Professional,M,S,1,0,1,Between 25 and 45,11.583411887221422
25229,Australia,Bachelors ,Professional,F,S,1,0,1,Between 25 and 45,11.306454647943271
25230,Australia,Bachelors ,Professional,F,S,1,0,1,Between 25 and 45,11.335866038849929
25231,Australia,Bachelors ,Professional,F,S,1,1,0,Between 25 and 45,11.520417330728524
25232,Australia,Bachelors ,Professional,F,M,1,5,0,Between 25 and 45,11.661466152461264
25233,Australia,Bachelors ,Professional,M,M,1,4,1,Between 25 and 45,11.829471923855415
25234,Australia,Bachelors ,Professional,F,S,2,0,1,Between 25 and 45,11.231596502046113
25235,Australia,Partial College,Skilled Manual,F,M,1,1,0,Between 25 and 45,11.23511451231371
25237,Australia,Partial College,Skilled Manual,M,M,2,5,1,Between 25 and 45,11.456408022135056
25238,Australia,Partial College,Skilled Manual,M,M,2,5,1,Between 25 and 45,11.489206378349635
25239,Australia,Partial College,Skilled Manual,F,M,2,5,1,Between 25 and 45,11.266218975243431
25240,Australia,Partial College,Skilled Manual,M,M,3,5,1,Between 25 and 45,11.275391364608074
25242,Australia,Bachelors ,Management,F,S,1,2,0,Between 25 and 45,11.334719427795672
25243,Australia,Bachelors ,Management,F,S,2,4,0,Between 25 and 45,11.552617221011541
25244,Australia,Partial College,Skilled Manual,M,S,1,1,0,Between 25 and 45,11.432084105125599
25246,Australia,Bachelors ,Management,M,M,1,2,0,Over 55,11.226682356712702
29450,France,Partial College,Manual,M,S,1,2,0,Between 45 and 55,9.859692392536456
25249,Australia,Partial College,Skilled Manual,F,S,1,1,0,Between 25 and 45,11.163878496766863
25250,Australia,Partial College,Skilled Manual,M,S,1,1,1,Between 25 and 45,11.461621644211487
25251,Australia,Partial College,Skilled Manual,F,S,1,1,0,Between 25 and 45,11.451422332376179
25253,United States,High School,Skilled Manual,M,M,2,0,0,Under 25,10.731646279751951
25255,United States,High School,Skilled Manual,M,M,2,0,1,Under 25,11.021248660042998
25256,Canada,High School,Skilled Manual,M,M,2,0,0,Under 25,10.974403137513908
25257,United States,High School,Skilled Manual,M,M,2,0,0,Under 25,10.956544439544736
25258,United States,High School,Skilled Manual,M,M,2,0,0,Under 25,11.096151653839017
25259,United States,High School,Skilled Manual,M,M,2,0,0,Under 25,10.838992503334087
25260,United States,High School,Skilled Manual,M,S,2,0,0,Under 25,10.922912323307218
25261,United States,High School,Skilled Manual,M,M,2,0,0,Under 25,10.81540875189234
25262,Australia,Bachelors ,Management,M,M,2,2,0,Over 55,11.146993521197391
25263,Australia,Bachelors ,Management,F,S,2,2,0,Over 55,11.146128032502903
25264,United States,High School,Skilled Manual,M,S,2,0,0,Under 25,10.856476588192956
25265,Canada,Partial High School,Clerical,F,S,2,0,1,Under 25,10.739717243235356
25266,Australia,Partial College,Clerical,F,S,2,2,0,Over 55,10.868854122056876
25267,Australia,Bachelors ,Management,M,M,2,2,0,Over 55,11.239212041745843
25269,Australia,Graduate Degree,Management,F,S,1,2,0,Over 55,11.462347704001257
25270,Australia,Bachelors ,Management,F,M,2,2,0,Between 45 and 55,10.843943928909063
25271,Australia,Bachelors ,Management,M,S,2,2,0,Between 45 and 55,11.267191153126204
25272,Australia,Graduate Degree,Management,M,S,1,2,0,Between 45 and 55,11.588821123973485
25273,Australia,Graduate Degree,Management,M,M,1,2,0,Between 45 and 55,11.612164281203007
25274,United States,High School,Skilled Manual,F,S,2,0,0,Under 25,10.722143404583514
25275,United States,High School,Skilled Manual,F,S,2,0,0,Under 25,10.677292636113528
25276,United States,Partial College,Skilled Manual,F,S,1,0,0,Under 25,10.483717962940375
25277,United States,Partial College,Skilled Manual,M,S,1,0,0,Under 25,11.007468736193116
25278,United States,Partial College,Skilled Manual,F,M,1,0,0,Under 25,10.769705297775843
25279,United States,Partial College,Skilled Manual,F,S,1,0,0,Under 25,10.66958310460134
25280,United States,Partial College,Skilled Manual,F,S,1,0,0,Under 25,10.793742269859441
25281,United States,High School,Skilled Manual,M,S,2,0,0,Under 25,10.708958449305038
25282,United States,Partial College,Skilled Manual,M,S,1,0,1,Under 25,10.80482706995707
25283,United States,Partial College,Skilled Manual,F,S,1,0,0,Under 25,10.426735696300677
25284,United States,Partial College,Skilled Manual,F,S,2,0,1,Between 25 and 45,11.356423690150537
25285,United States,Partial College,Skilled Manual,M,S,2,0,0,Between 25 and 45,11.552732544638596
25286,United States,Bachelors ,Management,M,S,1,0,0,Between 25 and 45,11.704082870426582
25287,Canada,Bachelors ,Management,F,S,1,0,0,Between 25 and 45,11.583542350365768
25288,Canada,Bachelors ,Management,F,S,1,0,0,Between 25 and 45,11.626280935632787
25289,United States,Bachelors ,Management,F,S,1,0,0,Between 25 and 45,11.645181044090698
25290,United States,Bachelors ,Management,M,S,1,4,1,Between 25 and 45,11.872925873417536
25291,United States,Bachelors ,Management,F,M,1,4,1,Between 25 and 45,11.488202351914722
25292,United States,Bachelors ,Management,M,S,3,1,1,Between 25 and 45,12.014342970859024
25293,United States,Bachelors ,Management,M,M,0,4,1,Between 25 and 45,11.801699441078181
25294,Australia,Partial High School,Management,F,S,4,5,1,Between 25 and 45,11.810159273995547
25295,Australia,Partial High School,Management,M,M,4,5,1,Between 25 and 45,11.986460351979781
25296,France,Partial College,Professional,F,M,4,3,0,Between 25 and 45,11.382611747215979
25298,United Kingdom,Partial High School,Manual,M,M,2,0,0,Under 25,9.834566107069707
25299,France,Partial High School,Manual,M,M,2,0,0,Under 25,9.877040902521145
25300,Germany,Partial High School,Manual,M,M,2,0,0,Under 25,10.385049130615592
25301,United Kingdom,Partial High School,Manual,M,S,2,0,0,Under 25,10.06475570013225
25302,Germany,High School,Manual,M,S,1,0,0,Under 25,10.184447079227082
25303,Germany,High School,Manual,M,S,1,0,0,Under 25,10.600900621243124
25304,United Kingdom,Partial High School,Manual,M,S,2,0,0,Between 25 and 45,9.706925073451831
25305,Germany,Bachelors ,Skilled Manual,M,M,1,1,1,Under 25,11.030217476012854
25306,Germany,Bachelors ,Skilled Manual,M,M,1,1,0,Under 25,11.061908443893099
25309,Germany,High School,Manual,F,S,1,0,1,Between 25 and 45,10.496593378915847
25310,Germany,Partial High School,Manual,F,S,2,0,0,Between 25 and 45,10.106101812597846
25311,France,Bachelors ,Skilled Manual,F,M,1,1,0,Between 25 and 45,10.757817770687463
25312,United Kingdom,Partial College,Clerical,M,M,0,2,0,Between 25 and 45,10.960548414046002
25313,United Kingdom,Partial High School,Manual,M,S,2,0,0,Between 25 and 45,9.467228129254554
25314,France,Partial High School,Manual,M,S,2,0,0,Between 25 and 45,9.65739517984351
25316,France,Partial High School,Manual,M,S,2,0,1,Between 25 and 45,9.84903136674007
25317,Germany,Partial High School,Manual,M,S,2,0,0,Between 25 and 45,9.919705330558962
25318,Germany,Partial High School,Manual,M,S,2,0,0,Between 25 and 45,9.484557193474393
25319,France,High School,Manual,M,M,1,0,0,Between 25 and 45,10.869615519257454
25320,France,High School,Manual,M,S,1,0,0,Between 25 and 45,10.59003802256676
25321,France,Partial College,Clerical,M,S,0,2,1,Between 25 and 45,10.985546927863169
25322,Germany,Partial College,Clerical,F,S,1,2,0,Between 25 and 45,10.39973746484973
25323,Germany,Partial College,Clerical,M,M,1,2,0,Between 25 and 45,10.800656625202697
25324,United Kingdom,Partial College,Clerical,F,S,2,2,1,Between 25 and 45,10.693148733472112
25325,United Kingdom,Partial High School,Manual,M,S,2,4,0,Over 55,9.928277721343347
25326,France,Partial College,Clerical,M,M,2,2,1,Between 25 and 45,10.907679265584745
25328,Canada,Partial College,Clerical,F,M,2,3,0,Under 25,10.397665367329228
25329,United States,Partial College,Clerical,F,S,2,3,0,Under 25,10.972155964831165
25330,United States,Graduate Degree,Skilled Manual,F,M,1,1,0,Over 55,10.613393516911028
25331,Canada,Graduate Degree,Skilled Manual,M,M,0,0,0,Between 25 and 45,11.820593971354127
25332,Canada,Graduate Degree,Skilled Manual,M,M,0,0,1,Between 25 and 45,11.754317495341171
25333,United States,Graduate Degree,Skilled Manual,M,S,0,0,1,Between 25 and 45,11.726107565369443
25334,United States,Graduate Degree,Skilled Manual,M,M,0,0,1,Between 25 and 45,11.876846095407807
25335,Canada,Partial High School,Manual,M,S,2,2,1,Between 25 and 45,10.274809700521592
25336,United States,Partial High School,Clerical,M,S,2,3,0,Between 25 and 45,10.055564655416477
25337,United States,Partial High School,Clerical,F,S,2,3,0,Between 25 and 45,9.248695325852646
